血相を変える,カスタム名詞,ケッソウヲカエル
血涙,カスタム名詞,ケツルイ
懸念,カスタム名詞,ケネン
けばけばしい,カスタム名詞,ケバケバシイ
煙い,カスタム名詞,ケムイ
煙たい,カスタム名詞,ケムタイ
けろっ,カスタム名詞,ケロッ
けろり,カスタム名詞,ケロリ
慊焉,カスタム名詞,ケンエン
倦厭,カスタム名詞,ケンエン
嫌悪,カスタム名詞,ケンオ
嫌悪感,カスタム名詞,ケンオカン
嫌忌,カスタム名詞,ケンキ
倦怠,カスタム名詞,ケンタイ
倦怠感,カスタム名詞,ケンタイカン
権幕,カスタム名詞,ケンマク
激越,カスタム名詞,ゲキエツ
激語,カスタム名詞,ゲキゴ
激賞,カスタム名詞,ゲキショウ
激情,カスタム名詞,ゲキジョウ
激する,カスタム名詞,ゲキスル
激怒,カスタム名詞,ゲキド
激憤,カスタム名詞,ゲキフン
逆鱗に触れる,カスタム名詞,ゲキリンニフレル
げっ,カスタム名詞,ゲッ
激昂,カスタム名詞,ゲッコウ
げっそり,カスタム名詞,ゲッソリ
下品,カスタム名詞,ゲヒン
下劣,カスタム名詞,ゲレツ
元気,カスタム名詞,ゲンキ
減退,カスタム名詞,ゲンタイ
げんなり,カスタム名詞,ゲンナリ
幻滅,カスタム名詞,ゲンメツ
恋,カスタム名詞,コイ
恋い焦がれる,カスタム名詞,コイコガレル
恋心,カスタム名詞,コイゴコロ
恋しい,カスタム名詞,コイシイ
恋しさ,カスタム名詞,コイシサ
恋する,カスタム名詞,コイスル
冀う,カスタム名詞,コイネガウ
恋う,カスタム名詞,コウ
厚意,カスタム名詞,コウイ
好意,カスタム名詞,コウイ
光栄,カスタム名詞,コウエイ
厚恩,カスタム名詞,コウオン
後悔,カスタム名詞,コウカイ
交歓,カスタム名詞,コウカン
好感,カスタム名詞,コウカン
慷慨,カスタム名詞,コウガイ
好機,カスタム名詞,コウキ
耿耿,カスタム名詞,コウコウ
恍惚,カスタム名詞,コウコツ
恍惚感,カスタム名詞,コウコツカン
厚志,カスタム名詞,コウシ
昂進,カスタム名詞,コウシン
厚情,カスタム名詞,コウジョウ
困じる,カスタム名詞,コウジル
困ずる,カスタム名詞,コウズル
昂然,カスタム名詞,コウゼン
浩然,カスタム名詞,コウゼン
紅潮,カスタム名詞,コウチョウ
幸福,カスタム名詞,コウフク
幸福感,カスタム名詞,コウフクカン
公憤,カスタム名詞,コウフン
興奮,カスタム名詞,コウフン
昂揚,カスタム名詞,コウヨウ
荒涼,カスタム名詞,コウリョウ
紅涙,カスタム名詞,コウルイ
小煩い,カスタム名詞,コウルサイ
声を荒立てる,カスタム名詞,コエオアラダテル
声が潤む,カスタム名詞,コエガウルム
小躍り,カスタム名詞,コオドリ
焦がれる,カスタム名詞,コガレル
小汚い,カスタム名詞,コギタナイ
酷悪,カスタム名詞,コクアク
焦げ臭い,カスタム名詞,コゲクサイ
心地良い,カスタム名詞,ココチヨイ
心地良さ,カスタム名詞,ココチヨサ
心憂い,カスタム名詞,ココロウレイ
心後れ,カスタム名詞,ココロオクレ
心悲しい,カスタム名詞,ココロカナシイ
心悲しさ,カスタム名詞,ココロカナシサ
心が痛む,カスタム名詞,ココロガイタム
心が動かされる,カスタム名詞,ココロガウゴカサレル
心が重い,カスタム名詞,ココロガオモイ
心懸かり,カスタム名詞,ココロガカリ
心が傷付く,カスタム名詞,ココロガキズツク
心が傷付けられる,カスタム名詞,ココロガキズツケラレル
心が弾む,カスタム名詞,ココロガハズム
心が張り詰める,カスタム名詞,ココロガハリツメル
心が細る,カスタム名詞,ココロガホソル
心苦しい,カスタム名詞,ココログルシイ
心苦しさ,カスタム名詞,ココログルシサ
心淋しい,カスタム名詞,ココロサビシイ
心遣い,カスタム名詞,ココロズカイ
心強い,カスタム名詞,ココロズヨイ
心憎い,カスタム名詞,ココロニクイ
心の痛み,カスタム名詞,ココロノイタミ
心の傷,カスタム名詞,ココロノキズ
心残り,カスタム名詞,ココロノコリ
心細い,カスタム名詞,ココロボソイ
心細さ,カスタム名詞,ココロボソサ
心持ちが好くない,カスタム名詞,ココロモチガヨクナイ
心持ちが悪い,カスタム名詞,ココロモチガワルイ
心許ない,カスタム名詞,ココロモトナイ
心安い,カスタム名詞,ココロヤスイ
心行く,カスタム名詞,ココロユク
快い,カスタム名詞,ココロヨイ
快く思わない,カスタム名詞,ココロヨクオモワナイ
心を奪われる,カスタム名詞,ココロヲウバワレル
心を砕く,カスタム名詞,ココロヲクダク
心を遣る,カスタム名詞,ココロヲヤル
小淋しい,カスタム名詞,コサビシイ
小賢しい,カスタム名詞,コザカシイ
腰を抜かす,カスタム名詞,コシオヌカス
小癪,カスタム名詞,コシャク
小突かれる,カスタム名詞,コズカレル
姑息,カスタム名詞,コソク
こそばゆい,カスタム名詞,コソバユイ
小面憎い,カスタム名詞,コヅラニクイ
孤独,カスタム名詞,コドク
孤独感,カスタム名詞,コドクカン
小憎らしい,カスタム名詞,コニクラシイ
好ましい,カスタム名詞,コノマシイ
好ましさ,カスタム名詞,コノマシサ
好まない,カスタム名詞,コノマナイ
好み,カスタム名詞,コノミ
好む,カスタム名詞,コノム
困り切る,カスタム名詞,コマリキル
困り抜く,カスタム名詞,コマリヌク
困り果てる,カスタム名詞,コマリハテル
困る,カスタム名詞,コマル
小難しい,カスタム名詞,コムズカシイ
小やかましい,カスタム名詞,コヤカマシイ
こらぁ,カスタム名詞,コラァ
懲り懲り,カスタム名詞,コリゴリ
怖,カスタム名詞,コワ
怖い,カスタム名詞,コワイ
恐い,カスタム名詞,コワイ
怖がる,カスタム名詞,コワガル
怖怖,カスタム名詞,コワゴワ
恐恐,カスタム名詞,コワゴワ
怖さ,カスタム名詞,コワサ
強張る,カスタム名詞,コワバル
困却,カスタム名詞,コンキャク
困窮,カスタム名詞,コンキュウ
困苦,カスタム名詞,コンク
困惑,カスタム名詞,コンワク
合歓,カスタム名詞,ゴウカン
号泣,カスタム名詞,ゴウキュウ
号哭,カスタム名詞,ゴウコク
業腹,カスタム名詞,ゴウハラ
強欲,カスタム名詞,ゴウヨク
業を煮やす,カスタム名詞,ゴウヲニヤス
御機嫌,カスタム名詞,ゴキゲン
ゴメン,カスタム名詞,ゴメン
最愛,カスタム名詞,サイアイ
最悪,カスタム名詞,サイアク
再燃,カスタム名詞,サイネン
幸い,カスタム名詞,サイワイ
逆恨み,カスタム名詞,サカウラミ
蔑む,カスタム名詞,サゲスム
差出がましい,カスタム名詞,サシデシガマシイ
殺気立つ,カスタム名詞,サッキタツ
さっぱり,カスタム名詞,サッパリ
さばさば,カスタム名詞,サバサバ
寂しい,カスタム名詞,サビシイ
淋しい,カスタム名詞,サビシイ
淋しがる,カスタム名詞,サビシガル
淋しさ,カスタム名詞,サビシサ
寒気,カスタム名詞,サムケ
寒寒,カスタム名詞,サムザム
さめざめ,カスタム名詞,サメザメ
冷める,カスタム名詞,サメル
騒がしい,カスタム名詞,サワガシイ
騒ぎ立つ,カスタム名詞,サワギタツ
爽やか,カスタム名詞,サワヤカ
鑽仰,カスタム名詞,サンギョウ
讃嘆,カスタム名詞,サンタン
三拝九拝,カスタム名詞,サンパイキュウハイ
慚愧,カスタム名詞,ザンキ
残念,カスタム名詞,ザンネン
幸せ,カスタム名詞,シアワセ
私怨,カスタム名詞,シエン
しおしお,カスタム名詞,シオシオ
しかめっ面,カスタム名詞,シカメッツラ
しかめる,カスタム名詞,シカメル
叱り付ける,カスタム名詞,シカリツケル
叱り飛ばす,カスタム名詞,シカリトバス
叱る,カスタム名詞,シカル
しくしく,カスタム名詞,シクシク
四苦八苦,カスタム名詞,シクハック
嗜好,カスタム名詞,シコウ
至情,カスタム名詞,シジョウ
静まる,カスタム名詞,シズマル
沈み込む,カスタム名詞,シズミコム
沈む,カスタム名詞,シズム
慕い寄る,カスタム名詞,シタイヨル
慕う,カスタム名詞,シタウ
舌打ち,カスタム名詞,シタウチ
親しみ,カスタム名詞,シタシミ
親しむ,カスタム名詞,シタシム
したり顔,カスタム名詞,シタリガオ
慕わしい,カスタム名詞,シタワシイ
七面倒臭い,カスタム名詞,シチメンドウクサイ
嫉視,カスタム名詞,シッシ
叱責,カスタム名詞,シッセキ
叱咤,カスタム名詞,シッタ
失墜感,カスタム名詞,シッツイカン
嫉妬,カスタム名詞,シット
失意,カスタム名詞,シツイ
しつこい,カスタム名詞,シツコイ
失望,カスタム名詞,シツボウ
失望感,カスタム名詞,シツボウカン
失恋,カスタム名詞,シツレン
忍び泣き,カスタム名詞,シノビナキ
忍び泣く,カスタム名詞,シノビナク
偲ぶ,カスタム名詞,シノブ
痺れる,カスタム名詞,シビレル
私憤,カスタム名詞,シフン
渋る,カスタム名詞,シブル
思慕,カスタム名詞,シボ
湿っぽい,カスタム名詞,シメッポイ
湿っぽさ,カスタム名詞,シメッポサ
湿る,カスタム名詞,シメル
謝意,カスタム名詞,シャイ
癪,カスタム名詞,シャク
癪に障る,カスタム名詞,シャクニサワル
しゃくり上げる,カスタム名詞,シャクリアゲル
しゃくり泣き,カスタム名詞,シャクリナキ
醜悪,カスタム名詞,シュウアク
秋思,カスタム名詞,シュウシ
愁思,カスタム名詞,シュウシ
愁傷,カスタム名詞,シュウショウ
周章,カスタム名詞,シュウショウ
周章狼狽,カスタム名詞,シュウショウロウバイ
愁色,カスタム名詞,シュウショク
愁然,カスタム名詞,シュウゼン
愁訴,カスタム名詞,シュウソ
愁嘆,カスタム名詞,シュウタン
羞恥,カスタム名詞,シュウチ
羞恥心,カスタム名詞,シュウチシン
祝着,カスタム名詞,シュウチャク
愁眉,カスタム名詞,シュウビ
愁眉を開く,カスタム名詞,シュウビヲヒラク
秋風落莫,カスタム名詞,シュウフウラクバク
祝意,カスタム名詞,シュクイ
宿怨,カスタム名詞,シュクエン
祝賀,カスタム名詞,シュクガ
祝する,カスタム名詞,シュクスル
朱を注ぐ,カスタム名詞,シュヲソソグ
春愁,カスタム名詞,シュンシュウ
鍾愛,カスタム名詞,ショウアイ
憧憬,カスタム名詞,ショウケイ
衝撃,カスタム名詞,ショウゲキ
悄悄,カスタム名詞,ショウショウ
悄悄と,カスタム名詞,ショウショウト
傷心,カスタム名詞,ショウシン
焦心,カスタム名詞,ショウシン
憔悴,カスタム名詞,ショウスイ
悚然,カスタム名詞,ショウゼン
悄然,カスタム名詞,ショウゼン
焦躁,カスタム名詞,ショウソウ
賞嘆,カスタム名詞,ショウタン
悄沈,カスタム名詞,ショウチン
焦慮,カスタム名詞,ショウリョ
性悪,カスタム名詞,ショウワル
食指を動かす,カスタム名詞,ショクシオウゴカス
食傷,カスタム名詞,ショクショウ
悄気返る,カスタム名詞,ショゲカエル
悄気る,カスタム名詞,ショゲル
ショッキング,カスタム名詞,ショッキング
ショック,カスタム名詞,ショック
しょぼしょぼ,カスタム名詞,ショボショボ
しょぼたれる,カスタム名詞,ショボタレル
しょんぼり,カスタム名詞,ションボリ
白ける,カスタム名詞,シラケル
しらける,カスタム名詞,シラケル
親愛,カスタム名詞,シンアイ
震撼,カスタム名詞,シンカン
心外,カスタム名詞,シンガイ
震駭,カスタム名詞,シンガイ
辛気臭い,カスタム名詞,シンキクサイ
呻吟,カスタム名詞,シンギン
辛苦,カスタム名詞,シンク
神経が張り詰める,カスタム名詞,シンケイガハリツメル
深謝,カスタム名詞,シンシャ
心酔,カスタム名詞,シンスイ
親善,カスタム名詞,シンゼン
心臓が止まる,カスタム名詞,シンゾウガトマル
心中穏やかでない,カスタム名詞,シンチュウオダヤカデナイ
心痛,カスタム名詞,シンツウ
しんどい,カスタム名詞,シンドイ
心配,カスタム名詞,シンパイ
心服,カスタム名詞,シンプク
しんみり,カスタム名詞,シンミリ
心労,カスタム名詞,シンロウ
辛労,カスタム名詞,シンロウ
慈愛,カスタム名詞,ジアイ
じいんと,カスタム名詞,ジイント
自棄,カスタム名詞,ジキ
自虐,カスタム名詞,ジギャク
忸怩,カスタム名詞,ジクジ
自己嫌悪,カスタム名詞,ジコケンオ
自失,カスタム名詞,ジシツ
ジジくさい,カスタム名詞,ジジクサイ
自若,カスタム名詞,ジジャク
自責,カスタム名詞,ジセキ
地団太を踏む,カスタム名詞,ジダンダオフム
自嘲,カスタム名詞,ジチョウ
慈悲,カスタム名詞,ジヒ
自暴自棄,カスタム名詞,ジボウジキ
自慢たらしい,カスタム名詞,ジマンタラシイ
じめじめ,カスタム名詞,ジメジメ
寂然,カスタム名詞,ジャクネン
雀躍,カスタム名詞,ジャクヤク
邪魔,カスタム名詞,ジャマ
邪魔くさい,カスタム名詞,ジャマクサイ
充実感,カスタム名詞,ジュウジツカン
情,カスタム名詞,ジョウ
情愛,カスタム名詞,ジョウアイ
情炎,カスタム名詞,ジョウエン
上気,カスタム名詞,ジョウキ
上機嫌,カスタム名詞,ジョウキゲン
情熱,カスタム名詞,ジョウネツ
情欲,カスタム名詞,ジョウヨク
焦らす,カスタム名詞,ジラス
じりじり,カスタム名詞,ジリジリ
焦れったい,カスタム名詞,ジレッタイ
焦れったがる,カスタム名詞,ジレッタガル
焦れったさ,カスタム名詞,ジレッタサ
焦れる,カスタム名詞,ジレル
仁愛,カスタム名詞,ジンアイ
すうっと,カスタム名詞,スウット
末恐ろしい,カスタム名詞,スエオソロシイ
すえたのもしい,カスタム名詞,スエタノモシイ
好かない,カスタム名詞,スカナイ
清々しい,カスタム名詞,スガスガシイ
好き,カスタム名詞,スキ
好き好む,カスタム名詞,スキコノム
救われる,カスタム名詞,スクワレル
すごすご,カスタム名詞,スゴスゴ
荒む,カスタム名詞,スサム
啜り上げる,カスタム名詞,ススリアゲル
啜り泣き,カスタム名詞,ススリナキ
啜り泣く,カスタム名詞,ススリナク
すっきり,カスタム名詞,スッキリ
素っ頓狂,カスタム名詞,スットンキョウ
捨て台詞,カスタム名詞,ステゼリフ
捨て鉢,カスタム名詞,ステバチ
素晴らしい,カスタム名詞,スバラシイ
すまん,カスタム名詞,スマン
随喜,カスタム名詞,ズイキ
図々しい,カスタム名詞,ズウズウシイ
杜撰,カスタム名詞,ズサン
清清,カスタム名詞,セイセイ
凄絶,カスタム名詞,セイゼツ
凄愴,カスタム名詞,セイソウ
青天の霹靂,カスタム名詞,セイテンノヘキレキ
積怨,カスタム名詞,セキエン
急き込む,カスタム名詞,セキコム
寂莫,カスタム名詞,セキバク
寂莫感,カスタム名詞,セキバクカン
積憤,カスタム名詞,セキフン
赤面,カスタム名詞,セキメン
寂寥,カスタム名詞,セキリョウ
寂寥感,カスタム名詞,セキリョウカン
せこい,カスタム名詞,セコイ
背筋が氷つく,カスタム名詞,セスジガコオリツク
背筋が凍る,カスタム名詞,セスジガコオル
世知辛い,カスタム名詞,セチツライ
切ない,カスタム名詞,セツナイ
切ない思い,カスタム名詞,セツナイオモイ
切なさ,カスタム名詞,セツナサ
狭苦しい,カスタム名詞,セマクルシイ
責め苦,カスタム名詞,セメク
戦意,カスタム名詞,センイ
戦々恐々,カスタム名詞,センセンキョウキョウ
センチメンタル,カスタム名詞,センチメンタル
羨望,カスタム名詞,センボウ
旋毛を曲げる,カスタム名詞,センモウヲマゲル
戦慄,カスタム名詞,センリツ
戦慄感,カスタム名詞,センリツカン
鮮烈,カスタム名詞,センレツ
絶句,カスタム名詞,ゼック
絶好調,カスタム名詞,ゼッコウチョウ
絶体絶命,カスタム名詞,ゼッタイゼツメイ
絶頂感,カスタム名詞,ゼッチョウカン
絶望,カスタム名詞,ゼツボウ
粗悪,カスタム名詞,ソアク
壮快,カスタム名詞,ソウカイ
爽快,カスタム名詞,ソウカイ
総毛立つ,カスタム名詞,ソウケタツ
相好を崩す,カスタム名詞,ソウゴウヲクズス
相思相愛,カスタム名詞,ソウシソウアイ
壮絶,カスタム名詞,ソウゼツ
騒々しい,カスタム名詞,ソウゾウシイ
蒼白,カスタム名詞,ソウハク
爽涼,カスタム名詞,ソウリョウ
惻隠,カスタム名詞,ソクイン
沮喪,カスタム名詞,ソソウ
嫉み,カスタム名詞,ソネミ
嫉む,カスタム名詞,ソネム
空恐ろしい,カスタム名詞,ソラオソロシイ
空恐ろしさ,カスタム名詞,ソラオソロシサ
空空しい,カスタム名詞,ソラゾラシイ
空恥ずかしい,カスタム名詞,ソラハズカシイ
空喜び,カスタム名詞,ソラヨロコビ
そわそわ,カスタム名詞,ソワソワ
憎悪,カスタム名詞,ゾウオ
憎悪感,カスタム名詞,ゾウオカン
俗悪,カスタム名詞,ゾクアク
ぞくぞくする,カスタム名詞,ゾクゾクスル
俗っぽい,カスタム名詞,ゾクッポイ
ぞっこん,カスタム名詞,ゾッコン
ぞっとしない,カスタム名詞,ゾットシナイ
ぞっとする,カスタム名詞,ゾットスル
存外,カスタム名詞,ゾンガイ
大慶,カスタム名詞,タイケイ
大切,カスタム名詞,タイセツ
泰然,カスタム名詞,タイゼン
泰然自若,カスタム名詞,タイゼンジジャク
大息,カスタム名詞,タイソク
怠惰,カスタム名詞,タイダ
高鳴る,カスタム名詞,タカナル
高飛車,カスタム名詞,タカビシャ
昂り,カスタム名詞,タカブリ
昂,カスタム名詞,タカブリ
昂ぶる,カスタム名詞,タカブル
高笑い,カスタム名詞,タカワライ
多岐亡羊,カスタム名詞,タキボウヨウ
たくましい,カスタム名詞,タクマシイ
猛り狂う,カスタム名詞,タケリクルウ
猛り立つ,カスタム名詞,タケリタツ
猛る,カスタム名詞,タケル
多謝,カスタム名詞,タシャ
たじたじ,カスタム名詞,タジタジ
たじろぐ,カスタム名詞,タジログ
助かりました,カスタム名詞,タスカリマシタ
助かります,カスタム名詞,タスカリマス
立ち竦む,カスタム名詞,タチスクム
愉しい,カスタム名詞,タノシイ
楽しい,カスタム名詞,タノシイ
楽しかった,カスタム名詞,タノシカッタ
楽しがる,カスタム名詞,タノシガル
楽しさ,カスタム名詞,タノシサ
楽しみ,カスタム名詞,タノシミ
楽しむ,カスタム名詞,タノシム
頼もしい,カスタム名詞,タノモシイ
たまげる,カスタム名詞,タマゲル
魂を奪われたよう,カスタム名詞,タマシイヲウバワレタヨウ
堪らない,カスタム名詞,タマラナイ
堪り兼ねる,カスタム名詞,タマリカネル
溜息,カスタム名詞,タメイキ
ため息をつく,カスタム名詞,タメイキヲツク
躊躇い,カスタム名詞,タメライ
躊躇う,カスタム名詞,タメラウ
揺蕩う,カスタム名詞,タユタウ
弛み,カスタム名詞,タユミ
弛む,カスタム名詞,タユム
頼り無い,カスタム名詞,タヨリナイ
頼りなさ,カスタム名詞,タヨリナサ
嘆賞,カスタム名詞,タンショウ
嘆じる,カスタム名詞,タンジル
嘆ずる,カスタム名詞,タンズル
嘆声,カスタム名詞,タンセイ
嘆息,カスタム名詞,タンソク
淡淡,カスタム名詞,タンタン
耽溺,カスタム名詞,タンデキ
嘆美,カスタム名詞,タンビ
大悦,カスタム名詞,ダイエツ
大嫌い,カスタム名詞,ダイキライ
大事,カスタム名詞,ダイジ
大好き,カスタム名詞,ダイスキ
惰気,カスタム名詞,ダキ
ダサい,カスタム名詞,ダサイ
だらしない,カスタム名詞,ダラシナイ
怠い,カスタム名詞,ダルイ
だるい,カスタム名詞,ダルイ
だれ気味,カスタム名詞,ダレキミ
だれる,カスタム名詞,ダレル
断腸の思い,カスタム名詞,ダンチョウノオモイ
小さくなる,カスタム名詞,チイサクナル
力を落とす,カスタム名詞,チカラオオトス
力落し,カスタム名詞,チカラオトシ
力が抜ける,カスタム名詞,チカラガヌケル
力付く,カスタム名詞,チカラズク
力強い,カスタム名詞,チカラヅヨイ
力抜け,カスタム名詞,チカラヌケ
ちくちく,カスタム名詞,チクチク
縮こまる,カスタム名詞,チジコマル
縮み上がる,カスタム名詞,チジミアガル
恥辱,カスタム名詞,チジョク
恥辱感,カスタム名詞,チジョクカン
血なまぐさい,カスタム名詞,チナマグサイ
血の気が引く,カスタム名詞,チノケガヒク
血の涙,カスタム名詞,チノナミダ
血走る,カスタム名詞,チバシル
血迷う,カスタム名詞,チマヨウ
チャーミング,カスタム名詞,チャーミング
躊躇,カスタム名詞,チュウチョ
惆悵,カスタム名詞,チュウチョウ
中っ腹,カスタム名詞,チュウッパラ
寵愛,カスタム名詞,チョウアイ
弔意,カスタム名詞,チョウイ
悵然,カスタム名詞,チョウゼン
長嘆,カスタム名詞,チョウタン
沈鬱,カスタム名詞,チンウツ
鎮静,カスタム名詞,チンセイ
沈潜,カスタム名詞,チンセン
沈着,カスタム名詞,チンチャク
沈痛,カスタム名詞,チンツウ
追悼,カスタム名詞,ツイトウ
追慕,カスタム名詞,ツイボ
痛快,カスタム名詞,ツウカイ
痛快さ,カスタム名詞,ツウカイサ
痛快味,カスタム名詞,ツウカイミ
痛哭,カスタム名詞,ツウコク
痛恨,カスタム名詞,ツウコン
痛心,カスタム名詞,ツウシン
痛惜,カスタム名詞,ツウセキ
痛嘆,カスタム名詞,ツウタン
痛憤,カスタム名詞,ツウフン
痛痒,カスタム名詞,ツウヨウ
閊えが下がる,カスタム名詞,ツカエガサガル
閊えが取れる,カスタム名詞,ツカエガトレル
つまらない,カスタム名詞,ツマラナイ
つまんない,カスタム名詞,ツマンナイ
冷たい,カスタム名詞,ツメタイ
辛い,カスタム名詞,ツライ
辛さ,カスタム名詞,ツラサ
つれない,カスタム名詞,ツレナイ
つんつん,カスタム名詞,ツンツン
つんと,カスタム名詞,ツント
涕泣,カスタム名詞,テイキュウ
啼泣,カスタム名詞,テイキュウ
諦念,カスタム名詞,テイネン
涕涙,カスタム名詞,テイルイ
敵意,カスタム名詞,テキイ
敵愾心,カスタム名詞,テキガイシン
敵視,カスタム名詞,テキシ
照れ隠し,カスタム名詞,テレカクシ
照れ臭い,カスタム名詞,テレクサイ
照れ臭さ,カスタム名詞,テレクササ
照れる,カスタム名詞,テレル
溺愛,カスタム名詞,デキアイ
吐息,カスタム名詞,トイキ
陶酔,カスタム名詞,トウスイ
陶然,カスタム名詞,トウゼン
尊ぶ,カスタム名詞,トウトブ
当惑,カスタム名詞,トウワク
ときめかす,カスタム名詞,トキメカス
ときめき,カスタム名詞,トキメキ
ときめく,カスタム名詞,トキメク
得意,カスタム名詞,トクイ
とげとげしい,カスタム名詞,トゲトゲシイ
所得顏,カスタム名詞,トコロエガオ
妬心,カスタム名詞,トシン
飛び上がる,カスタム名詞,トビアガル
飛び退く,カスタム名詞,トビノク
途方に暮れる,カスタム名詞,トホウニクレル
トホホ,カスタム名詞,トホホ
戸惑い,カスタム名詞,トマドイ
戸惑う,カスタム名詞,トマドウ
取り越し苦労,カスタム名詞,トリコシクロウ
取り残される,カスタム名詞,トリノコサレル
鳥肌,カスタム名詞,トリハダ
取り乱す,カスタム名詞,トリミダス
とろい,カスタム名詞,トロイ
蕩ける,カスタム名詞,トロケル
怒,カスタム名詞,ド
動悸,カスタム名詞,ドウキ
同慶,カスタム名詞,ドウケイ
慟哭,カスタム名詞,ドウコク
瞠若,カスタム名詞,ドウジャク
同情,カスタム名詞,ドウジョウ
動じる,カスタム名詞,ドウジル
動顛,カスタム名詞,ドウテン
胴震い,カスタム名詞,ドウブルイ
瞠目,カスタム名詞,ドウモク
動揺,カスタム名詞,ドウヨウ
怒気,カスタム名詞,ドキ
どきっ,カスタム名詞,ドキッ
どきどき,カスタム名詞,ドキドキ
どきり,カスタム名詞,ドキリ
どきん,カスタム名詞,ドキン
どぎつい,カスタム名詞,ドギツイ
どぎまぎ,カスタム名詞,ドギマギ
度肝を抜かれる,カスタム名詞,ドギモヲヌカレル
怒号,カスタム名詞,ドゴウ
怒声,カスタム名詞,ドセイ
怒鳴り込む,カスタム名詞,ドナリコム
怒鳴り散らす,カスタム名詞,ドナリチラス
怒鳴り付ける,カスタム名詞,ドナリツケル
怒鳴る,カスタム名詞,ドナル
怒罵,カスタム名詞,ドバ
どよめく,カスタム名詞,ドヨメク
どんより,カスタム名詞,ドンヨリ
萎え萎む,カスタム名詞,ナエシボム
萎える,カスタム名詞,ナエル
長たらしい,カスタム名詞,ナガタラシイ
泣き,カスタム名詞,ナキ
泣き明かす,カスタム名詞,ナキアカス
泣き顔,カスタム名詞,ナキガオ
泣き崩れる,カスタム名詞,ナキクズレル
泣き暮らす,カスタム名詞,ナキクラス
泣き暮れる,カスタム名詞,ナキクレル
泣き込む,カスタム名詞,ナキコム
泣き声,カスタム名詞,ナキゴエ
泣き叫ぶ,カスタム名詞,ナキサケブ
泣き沈む,カスタム名詞,ナキシズム
泣きじゃくる,カスタム名詞,ナキジャクル
泣きたい,カスタム名詞,ナキタイ
泣き出す,カスタム名詞,ナキダス
泣き付く,カスタム名詞,ナキツク
泣き面,カスタム名詞,ナキツラ
泣き泣き,カスタム名詞,ナキナキ
泣き濡れる,カスタム名詞,ナキヌレル
泣き腫らす,カスタム名詞,ナキハラス
泣き伏す,カスタム名詞,ナキフス
泣き咽ぶ,カスタム名詞,ナキムセブ
泣き別れ,カスタム名詞,ナキワカレ
泣き別れる,カスタム名詞,ナキワカレル
泣く,カスタム名詞,ナク
泣く泣く,カスタム名詞,ナクナク
泣ける,カスタム名詞,ナケル
嘆かわしい,カスタム名詞,ナゲカワシイ
嘆き,カスタム名詞,ナゲキ
嘆き明かす,カスタム名詞,ナゲキアカス
嘆き悲しむ,カスタム名詞,ナゲキカナシム
嘆く,カスタム名詞,ナゲク
和やか,カスタム名詞,ナゴヤカ
名残惜しい,カスタム名詞,ナゴリオシイ
名残惜しむ,カスタム名詞,ナゴリオシム
情けない,カスタム名詞,ナサケナイ
情けなさ,カスタム名詞,ナサケナサ
馴染む,カスタム名詞,ナジム
懐かしい,カスタム名詞,ナツカシイ
懐かしがる,カスタム名詞,ナツカシガル
懐かしさ,カスタム名詞,ナツカシサ
懐かしみ,カスタム名詞,ナツカシミ
懐かしむ,カスタム名詞,ナツカシム
懐く,カスタム名詞,ナツク
生唾を呑む,カスタム名詞,ナマツバオノム
涙,カスタム名詞,ナミダ
涙雨,カスタム名詞,ナミダアメ
涙をのむ,カスタム名詞,ナミダオノム
涙が込み上げる,カスタム名詞,ナミダガコミアゲル
涙ぐましい,カスタム名詞,ナミダグマシイ
涙ぐむ,カスタム名詞,ナミダグム
涙声,カスタム名詞,ナミダゴエ
波立つ,カスタム名詞,ナミダツ
涙に掻き暗れる,カスタム名詞,ナミダニカキクレル
涙に暮れる,カスタム名詞,ナミダニクレル
涙に咽ぶ,カスタム名詞,ナミダニムセブ
悩まされる,カスタム名詞,ナヤマサレル
悩ましい,カスタム名詞,ナヤマシイ
悩ます,カスタム名詞,ナヤマス
悩み,カスタム名詞,ナヤミ
悩む,カスタム名詞,ナヤム
馴れ馴れしい,カスタム名詞,ナレナレシイ
難渋,カスタム名詞,ナンジュウ
ナンセンス,カスタム名詞,ナンセンス
なんと,カスタム名詞,ナント
なんとまあ,カスタム名詞,ナントマア
煮え返る,カスタム名詞,ニエカエル
煮え繰り返る,カスタム名詞,ニエクリカエル
煮え立つ,カスタム名詞,ニエタツ
煮え湯を飲まされる,カスタム名詞,ニエユヲノマサレル
苦い,カスタム名詞,ニガイ
苦いものが込み上げる,カスタム名詞,ニガイモノガコミアゲル
苦手,カスタム名詞,ニガテ
苦々しい,カスタム名詞,ニガニガシイ
苦り切る,カスタム名詞,ニガリキル
苦る,カスタム名詞,ニガル
苦笑い,カスタム名詞,ニガワライ
憎い,カスタム名詞,ニクイ
憎く思う,カスタム名詞,ニククオモウ
憎しみ,カスタム名詞,ニクシミ
憎たらしい,カスタム名詞,ニクタラシイ
憎体,カスタム名詞,ニクテイ
憎々しい,カスタム名詞,ニクニクシイ
憎む,カスタム名詞,ニクム
憎らしい,カスタム名詞,ニクラシイ
憎らしさ,カスタム名詞,ニクラシサ
にこにこ,カスタム名詞,ニコニコ
にこやか,カスタム名詞,ニコヤカ
にたにた,カスタム名詞,ニタニタ
にっこり,カスタム名詞,ニッコリ
